cudaMemcpy_7,1024,0.0663039982,0,RCSRangeCommonToDb
cudaMemcpy_8,1024,0.0636480004,0,RCSRangeCommonToDb
cudaMemcpy_9,256,0.0640320033,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel9_0,1,1,0.0038719999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel10_0,32,1,0.0032319999,RCSRangeCommonToDb
cudaMemcpy_11,6,0.1064959988,0,RCSRangeCommonToDb
cudaMemcpy_10,4,0.0604160018,0,RCSRangeCommonToDb
cudaMemcpy_13,6,0.0552960001,0,RCSRangeCommonToDb
cudaMemcpy_15,256,0.0573440008,0,RCSRangeCommonToDb
cudaMemcpy_3,8,0.0538560003,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel5_0,32,1,0.0035200000,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel6_0,1,1,0.0040960000,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel7_0,1,1,0.0036800001,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel8_0,1,1,0.0033920000,RCSRangeCommonToDb
cudaMemcpy_7,1024,0.0807359964,0,RCSRangeCommonToDb
cudaMemcpy_8,1024,0.0639680028,0,RCSRangeCommonToDb
cudaMemcpy_9,256,0.0573120005,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel9_0,1,1,0.0031679999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel10_0,32,1,0.0030720001,RCSRangeCommonToDb
cudaMemcpy_11,6,0.0511999987,0,RCSRangeCommonToDb
cudaMemcpy_10,4,0.0480320007,0,RCSRangeCommonToDb
cudaMemcpy_13,6,0.0578560010,0,RCSRangeCommonToDb
cudaMemcpy_15,256,0.0571519993,0,RCSRangeCommonToDb
cudaMemcpy_3,8,0.0591359995,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel5_0,32,1,0.0033280000,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel6_0,1,1,0.0038719999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel7_0,1,1,0.0037440001,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel8_0,1,1,0.0037760001,RCSRangeCommonToDb
cudaMemcpy_7,1024,0.0582079999,0,RCSRangeCommonToDb
cudaMemcpy_8,1024,0.0575999990,0,RCSRangeCommonToDb
cudaMemcpy_9,256,0.0569920018,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel9_0,1,1,0.0031999999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel10_0,32,1,0.0034560000,RCSRangeCommonToDb
cudaMemcpy_11,6,0.0573440008,0,RCSRangeCommonToDb
cudaMemcpy_10,4,0.0471040010,0,RCSRangeCommonToDb
cudaMemcpy_13,6,0.0574720018,0,RCSRangeCommonToDb
cudaMemcpy_15,256,0.0573440008,0,RCSRangeCommonToDb
cudaMemcpy_3,8,0.0542719997,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel5_0,32,1,0.0036160001,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel6_0,1,1,0.0038399999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel7_0,1,1,0.0039039999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel8_0,1,1,0.0031039999,RCSRangeCommonToDb
cudaMemcpy_7,1024,0.0581119992,0,RCSRangeCommonToDb
cudaMemcpy_8,1024,0.0576959997,0,RCSRangeCommonToDb
cudaMemcpy_9,256,0.0590079986,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel9_0,1,1,0.0031359999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel10_0,32,1,0.0030720001,RCSRangeCommonToDb
cudaMemcpy_11,6,0.0511999987,0,RCSRangeCommonToDb
